school;sex;age;address;famsize;Pstatus;Medu;Fedu;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences
MS;F;16;R;GT3;T;2;2;3;2;0;no;yes;no;yes;yes;yes;yes;no;5;3;4;1;1;2;1
MS;M;15;U;GT3;T;2;2;3;1;0;no;no;no;no;yes;yes;no;no;4;3;3;1;2;4;1
MS;M;16;U;GT3;T;4;4;1;2;0;no;yes;no;yes;yes;yes;no;yes;4;3;1;1;1;3;0
MS;F;15;R;GT3;T;3;3;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;5;4;1;1;1;4
MS;F;16;R;GT3;T;2;2;2;2;1;no;yes;no;yes;no;yes;no;no;4;4;4;2;3;5;2
MS;F;16;R;LE3;T;2;2;3;1;0;no;yes;no;yes;yes;yes;no;yes;4;3;2;1;1;4;0
MS;M;16;U;LE3;T;2;1;2;1;0;no;yes;no;yes;yes;yes;yes;no;2;4;3;2;3;4;4
MS;M;15;R;LE3;T;1;3;3;1;0;no;yes;no;yes;yes;yes;yes;no;4;2;4;3;5;3;2
MS;F;15;U;GT3;T;2;2;2;3;0;no;yes;no;yes;yes;yes;no;no;5;3;2;1;1;4;0
MS;F;16;R;LE3;T;2;1;1;1;0;no;yes;no;no;yes;yes;yes;yes;5;4;3;1;1;5;2
MS;M;15;U;GT3;T;3;3;2;1;0;no;yes;no;yes;no;yes;yes;no;4;3;3;2;4;3;11
MS;F;16;R;GT3;T;1;1;2;2;3;yes;yes;no;no;yes;yes;no;no;3;4;3;1;1;1;0
MS;F;17;U;GT3;T;2;2;1;1;0;no;yes;no;yes;yes;no;no;no;4;5;3;1;1;5;4
MS;F;19;U;GT3;T;2;3;1;1;1;no;no;no;no;yes;no;yes;yes;4;4;4;1;1;2;0
MS;F;17;R;GT3;T;2;1;3;1;0;no;yes;no;yes;yes;no;no;yes;5;5;3;1;1;3;2
MS;F;15;R;LE3;T;1;1;2;1;0;no;yes;no;no;yes;no;no;yes;5;2;1;1;3;4;0
MS;F;16;R;GT3;T;2;2;3;2;0;no;yes;no;no;yes;no;yes;no;3;4;5;1;2;1;1
MS;F;16;U;LE3;A;2;2;1;1;0;no;yes;no;no;yes;no;no;no;4;3;4;1;2;1;6
MS;F;17;R;GT3;T;2;2;2;2;0;no;yes;no;no;yes;yes;yes;no;4;3;5;1;2;4;0
MS;F;16;U;GT3;T;2;2;1;1;1;no;yes;yes;yes;no;yes;yes;no;4;4;3;1;4;3;1
MS;F;18;R;LE3;A;3;2;2;3;2;no;yes;no;no;no;no;no;yes;3;3;2;1;1;2;6
MS;F;19;U;GT3;T;1;1;1;3;1;no;no;no;yes;yes;no;no;yes;5;3;1;1;1;3;6
MS;M;18;R;GT3;T;1;1;2;1;1;no;no;no;yes;yes;no;yes;no;4;4;3;3;4;4;0
MS;F;18;R;GT3;T;1;1;2;1;1;no;no;no;no;no;no;yes;yes;3;2;3;1;1;2;4
MS;F;19;U;GT3;T;1;1;2;2;1;no;yes;no;no;yes;yes;yes;yes;1;1;4;4;1;1;12
MS;F;16;R;GT3;A;2;2;1;2;0;no;no;no;no;no;yes;no;yes;3;3;2;1;1;3;2
MS;F;17;U;GT3;T;0;1;2;1;0;no;no;no;yes;no;yes;no;no;2;4;4;3;5;5;5
MS;F;16;R;LE3;T;1;2;1;2;0;no;no;no;yes;yes;no;yes;no;4;4;5;1;3;3;0
MS;F;16;U;GT3;T;3;3;1;1;0;no;no;no;yes;yes;no;yes;yes;4;5;4;1;1;4;0
MS;F;16;R;LE3;T;1;1;1;1;0;no;yes;no;yes;yes;yes;yes;yes;4;4;4;2;2;4;2
MS;M;17;U;GT3;T;3;3;2;4;1;no;yes;yes;yes;yes;yes;no;no;5;4;5;3;4;5;0
MS;F;16;U;GT3;T;2;1;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;1;1;0
MS;F;16;U;GT3;T;2;2;1;1;0;no;yes;yes;yes;yes;yes;no;yes;4;2;5;1;2;5;0
MS;M;17;U;GT3;T;1;2;1;1;1;no;yes;no;yes;yes;no;yes;yes;5;3;5;5;5;1;12
MS;M;16;U;LE3;T;4;3;1;1;0;no;no;no;yes;yes;yes;yes;no;4;2;5;1;5;5;8
MS;M;17;R;LE3;T;2;2;3;4;1;no;yes;no;no;yes;yes;no;no;1;3;5;3;5;3;2
MS;F;16;U;GT3;T;1;1;1;4;0;yes;yes;no;yes;yes;yes;yes;no;2;2;1;1;1;5;0
MS;F;19;U;LE3;T;2;2;1;3;0;no;no;no;no;yes;yes;yes;yes;5;4;5;1;1;1;0
MS;F;17;R;GT3;T;1;1;2;1;0;no;yes;no;yes;no;yes;yes;yes;4;4;5;1;2;5;0
MS;F;20;U;GT3;T;3;3;2;2;1;no;no;no;yes;yes;yes;yes;yes;3;3;4;2;4;3;8
MS;F;17;U;LE3;T;1;1;1;3;0;no;yes;no;no;yes;yes;no;yes;4;3;3;1;1;3;0
MS;M;17;R;GT3;T;2;2;3;1;1;no;yes;no;no;no;yes;yes;no;4;4;5;1;2;5;0
MS;F;16;R;LE3;T;1;1;3;2;0;no;yes;no;no;yes;yes;no;no;5;3;2;1;1;1;0
MS;F;17;R;GT3;T;2;2;2;2;0;no;yes;no;yes;yes;yes;no;no;5;3;2;1;1;1;0
MS;F;17;U;GT3;A;1;0;2;2;0;no;no;no;no;yes;yes;yes;yes;4;4;5;1;1;4;1
MS;F;18;R;GT3;T;1;1;1;2;1;no;yes;no;no;yes;yes;yes;yes;4;3;2;1;1;5;9
MS;F;16;U;GT3;T;3;1;1;1;0;no;no;no;yes;yes;yes;yes;no;3;1;3;1;3;1;0
MS;F;16;U;GT3;T;3;2;1;1;0;no;no;no;no;yes;yes;yes;no;3;1;3;1;4;3;2
MS;F;18;U;LE3;T;1;1;2;2;0;yes;no;no;no;yes;yes;no;no;2;3;5;1;4;3;8
MS;F;16;R;GT3;T;4;4;1;2;0;no;no;no;yes;no;yes;yes;yes;4;3;3;2;3;2;0
MS;F;16;R;LE3;T;1;2;2;1;0;no;no;no;yes;yes;yes;yes;no;5;4;5;1;4;2;0
MS;F;18;U;GT3;A;2;4;1;2;1;no;yes;no;no;yes;yes;yes;no;2;3;2;1;3;1;8
MS;M;16;R;GT3;T;2;1;2;2;0;no;no;no;yes;yes;yes;yes;no;5;2;1;1;1;2;0
MS;F;16;U;LE3;T;1;1;3;2;0;no;yes;no;no;yes;yes;yes;no;4;3;2;1;3;5;6
MS;F;16;R;GT3;T;2;3;2;2;0;no;yes;no;yes;yes;yes;yes;no;3;3;3;1;1;2;0
MS;F;16;U;GT3;T;4;4;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;4;1;2;3;4
MS;M;18;U;LE3;T;4;4;1;4;0;no;yes;no;yes;yes;no;yes;yes;5;5;5;5;5;5;2
MS;F;16;R;LE3;T;3;4;3;2;0;no;yes;no;no;no;yes;no;no;4;2;1;1;1;2;2
MS;M;17;U;LE3;T;4;4;1;3;0;no;yes;no;no;yes;yes;yes;no;4;4;3;1;2;5;0
MS;F;17;R;GT3;T;4;1;1;1;0;no;no;no;no;yes;yes;yes;yes;4;2;3;1;2;5;1
MS;M;16;U;LE3;T;2;2;4;3;0;no;no;no;no;yes;yes;no;no;5;1;3;2;2;3;0
MS;F;17;R;GT3;T;2;2;1;1;0;no;yes;yes;no;yes;yes;yes;no;5;1;3;1;2;5;5
MS;F;16;U;LE3;T;4;4;2;1;0;no;yes;no;no;yes;yes;no;no;5;1;3;1;2;5;1
MS;M;17;U;GT3;T;3;3;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;1;4;5;5;3;8
MS;M;17;U;GT3;T;1;1;3;2;0;no;no;no;no;yes;yes;yes;yes;5;1;3;3;3;1;0
MS;M;16;U;GT3;T;2;1;2;2;0;no;no;no;no;no;yes;yes;yes;4;2;2;1;4;5;2
MS;F;16;U;LE3;T;2;1;1;2;0;no;no;no;no;yes;yes;yes;yes;3;2;2;1;1;3;0
MS;M;16;U;LE3;T;4;4;1;1;0;no;yes;no;no;yes;yes;yes;no;4;1;2;2;5;5;0
MS;M;15;R;GT3;T;1;2;3;2;0;no;yes;no;yes;yes;yes;no;no;5;5;5;1;3;5;11
MS;M;15;U;LE3;A;2;2;3;4;0;no;yes;no;yes;yes;yes;no;no;5;4;5;2;3;5;8
MS;M;15;U;LE3;A;2;1;1;1;0;no;no;no;yes;yes;yes;yes;no;4;3;3;1;2;5;11
MS;F;16;R;LE3;T;2;2;1;3;0;no;yes;no;no;no;yes;no;yes;4;3;3;2;2;5;2
MS;F;16;U;LE3;T;4;1;2;2;0;no;yes;no;yes;yes;yes;yes;no;1;2;4;2;2;1;8
MS;F;17;U;GT3;T;3;2;2;1;0;no;no;no;no;yes;yes;no;yes;4;3;3;2;2;1;5
MS;F;17;R;GT3;T;2;2;2;2;0;yes;no;yes;no;yes;yes;no;no;5;1;3;1;1;5;0
MS;F;16;U;GT3;T;4;4;2;3;0;no;yes;no;no;yes;yes;yes;yes;5;3;5;1;4;5;1
MS;M;17;R;GT3;T;4;4;3;1;3;no;no;no;yes;yes;yes;yes;yes;3;3;3;1;3;5;2
MS;M;17;R;LE3;T;1;3;2;1;0;no;no;no;yes;yes;yes;no;yes;5;1;2;3;3;5;2
MS;M;17;U;GT3;T;3;4;1;2;1;no;yes;no;yes;no;yes;yes;yes;5;4;4;3;4;5;8
MS;F;17;U;GT3;T;4;4;1;2;0;no;yes;no;no;yes;yes;yes;no;5;2;5;1;1;5;0
MS;M;16;R;LE3;T;4;1;1;1;0;no;no;no;no;yes;yes;yes;no;4;1;2;2;1;2;0
MS;F;17;U;GT3;A;1;1;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;5;5;1;2;3;2
MS;F;17;R;GT3;T;4;2;2;2;0;yes;yes;no;no;no;yes;yes;no;4;3;3;2;3;5;0
MS;M;16;U;LE3;A;2;2;2;2;0;no;yes;no;no;no;yes;yes;yes;4;1;2;2;2;5;0
MS;M;17;U;GT3;T;3;2;2;2;0;no;yes;yes;no;yes;yes;yes;no;4;1;2;2;2;1;0
MS;M;19;U;GT3;T;1;1;1;2;2;no;yes;no;yes;yes;no;yes;no;4;4;3;3;4;4;2
MS;M;17;U;LE3;A;1;0;1;1;0;no;no;no;no;yes;yes;no;yes;4;1;2;1;1;5;4
MS;F;17;R;GT3;T;1;1;2;1;0;no;yes;no;yes;yes;no;yes;yes;3;5;5;2;2;4;3
MS;F;16;R;GT3;T;1;2;1;3;0;yes;yes;no;no;no;yes;yes;yes;4;3;4;1;1;3;5
MS;M;16;R;LE3;T;1;2;1;1;0;no;no;no;no;yes;yes;no;no;4;4;4;2;4;5;4
MS;F;17;R;GT3;T;3;1;2;2;3;no;yes;no;yes;no;yes;yes;yes;5;4;4;1;1;5;2
MS;M;17;R;GT3;T;2;2;2;1;0;no;no;no;yes;yes;no;no;yes;5;5;5;3;5;5;0
MS;M;18;R;GT3;T;1;0;3;1;1;yes;yes;no;no;yes;yes;no;no;4;3;2;1;1;4;0
MS;M;17;R;GT3;T;1;1;2;1;0;no;yes;no;yes;no;yes;yes;yes;4;5;5;1;3;2;0
MS;M;18;U;LE3;T;1;1;2;2;0;no;yes;no;yes;yes;yes;no;no;4;3;3;1;4;5;6
MS;F;16;R;LE3;T;2;2;1;2;0;no;no;no;yes;yes;yes;no;yes;5;4;3;1;1;1;0
MS;M;17;U;GT3;T;2;2;1;1;1;no;no;no;yes;yes;yes;no;yes;1;2;1;2;3;5;0
MS;M;16;R;GT3;T;3;2;2;1;0;no;no;no;no;yes;yes;yes;no;4;5;5;2;3;5;2
MS;M;16;R;LE3;T;1;1;2;1;0;no;no;no;yes;yes;yes;yes;no;4;5;5;2;4;5;0
MS;M;18;R;GT3;T;1;1;2;1;1;no;yes;no;no;yes;no;yes;yes;5;3;3;2;3;5;2
MS;M;18;R;GT3;T;3;2;1;1;1;no;no;no;no;yes;no;yes;no;2;3;1;2;2;5;0
MS;M;19;U;GT3;T;3;2;2;1;3;no;no;no;yes;yes;yes;no;no;3;2;1;1;1;3;4
MS;M;18;U;GT3;T;3;3;1;2;2;no;yes;no;yes;yes;no;yes;no;4;4;5;1;3;3;9
MS;M;16;R;GT3;T;2;2;2;1;0;no;yes;no;yes;yes;yes;yes;yes;5;4;3;2;4;4;6
MS;M;19;U;GT3;T;2;1;2;1;3;no;no;no;yes;no;no;yes;yes;4;4;3;1;3;5;4
MS;F;16;U;GT3;A;3;2;2;2;2;no;yes;no;yes;yes;yes;no;yes;2;5;5;1;1;1;8
MS;F;17;U;GT3;T;1;1;1;1;0;no;yes;no;yes;yes;yes;no;no;4;3;2;1;2;5;9
MS;M;20;R;GT3;T;1;1;2;1;1;no;yes;no;no;yes;no;yes;yes;4;4;3;2;4;4;12
MS;F;18;R;GT3;A;4;3;1;1;0;no;yes;no;no;yes;yes;yes;no;5;4;4;3;4;2;8
MS;M;18;R;GT3;T;3;2;2;1;0;no;yes;no;no;no;yes;yes;no;2;5;5;5;5;5;8
MS;M;19;R;GT3;T;1;1;3;2;1;no;no;no;no;yes;yes;yes;no;5;4;4;3;3;2;8
MS;M;17;U;GT3;T;3;3;2;2;1;no;yes;no;no;yes;yes;yes;no;4;5;4;2;3;3;4
MS;M;18;U;LE3;T;1;3;1;1;0;no;no;no;no;yes;no;yes;yes;4;3;3;2;3;3;0
MS;M;19;R;GT3;T;1;1;3;1;1;no;yes;no;no;yes;yes;yes;no;4;4;4;3;3;5;4
MS;F;18;U;GT3;A;1;2;2;2;2;no;yes;no;no;yes;yes;no;no;4;3;3;1;1;5;2
MS;F;19;U;LE3;A;1;1;1;1;0;no;yes;no;no;yes;no;no;no;1;4;4;1;1;5;0
MS;F;18;R;GT3;T;2;2;2;1;1;no;no;no;no;yes;no;yes;yes;5;5;5;1;1;3;0
MS;F;17;R;GT3;T;0;0;2;1;0;no;yes;no;no;yes;yes;yes;no;4;4;3;1;1;5;0
MS;F;17;R;LE3;A;3;1;2;3;0;no;yes;yes;no;yes;no;no;no;4;2;3;2;2;3;5
MS;F;17;U;GT3;T;4;2;1;2;0;yes;yes;no;yes;yes;yes;yes;no;5;5;5;1;3;5;0
MS;F;18;R;LE3;T;2;2;1;2;1;no;yes;no;yes;yes;yes;yes;no;2;3;3;1;2;4;3
MS;F;17;U;GT3;T;4;1;1;1;0;no;yes;no;no;yes;yes;no;yes;3;2;2;1;1;5;0
MS;F;17;U;LE3;T;1;2;1;1;0;no;no;no;no;yes;yes;yes;no;5;5;1;1;1;3;0
MS;F;18;U;GT3;T;1;1;3;2;2;no;no;no;yes;yes;yes;no;yes;3;4;4;2;2;5;3
MS;F;18;U;GT3;T;2;2;2;2;0;no;no;no;yes;no;yes;yes;no;4;3;5;1;1;1;2
MS;F;17;U;GT3;T;3;3;2;1;0;no;yes;no;no;yes;yes;yes;no;4;4;3;1;1;4;0
MS;F;18;U;LE3;A;1;2;2;2;0;no;no;no;no;yes;yes;yes;no;4;4;3;1;2;4;0
MS;F;18;U;GT3;T;4;4;2;2;0;no;no;no;yes;no;yes;yes;no;4;3;5;1;2;1;0
MS;M;18;U;LE3;T;4;4;1;1;0;no;yes;no;yes;yes;yes;yes;no;5;4;5;1;1;5;3
MS;F;17;U;GT3;T;4;2;2;2;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;2;4;0
MS;F;18;R;GT3;T;2;2;3;2;1;no;no;no;yes;yes;yes;no;yes;4;3;3;1;1;4;0
MS;M;18;U;LE3;T;1;2;2;1;0;no;yes;no;no;no;yes;no;no;4;1;4;5;5;1;8
MS;M;18;R;GT3;T;4;4;3;1;0;no;yes;yes;yes;yes;yes;yes;yes;2;5;5;1;1;1;5
MS;M;17;R;GT3;T;1;1;3;1;0;no;no;no;no;no;no;no;no;4;2;3;3;4;4;4
MS;F;18;U;GT3;T;2;2;2;2;0;no;yes;no;no;no;yes;yes;yes;1;3;1;1;1;2;4
MS;F;18;U;LE3;T;2;2;2;3;0;no;no;no;no;yes;yes;yes;yes;5;4;5;1;4;3;0
MS;F;18;R;LE3;A;4;2;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;1;1;1;5;0
MS;F;18;U;GT3;T;1;1;3;2;1;no;no;no;no;yes;no;no;no;4;4;2;1;2;2;2
MS;F;19;U;GT3;T;1;1;2;1;1;no;no;no;no;yes;no;no;no;5;5;5;2;3;2;0
MS;F;17;U;GT3;T;4;2;2;4;0;no;no;no;no;yes;yes;yes;yes;4;2;3;3;1;5;0
MS;F;17;R;LE3;A;2;1;2;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;2;2;5
MS;F;18;U;LE3;A;1;1;1;2;0;no;no;no;no;yes;yes;no;yes;5;2;3;1;2;3;2
MS;F;18;U;GT3;T;1;2;2;2;0;no;yes;no;no;yes;no;no;no;4;1;1;1;1;4;0
MS;F;19;R;GT3;A;1;1;2;2;3;no;yes;no;yes;yes;no;no;yes;3;5;4;1;4;1;0
MS;F;18;R;GT3;T;2;2;2;3;0;no;no;no;no;yes;yes;yes;yes;4;2;1;1;1;4;5
MS;M;17;R;GT3;T;4;3;2;2;1;no;yes;yes;yes;no;yes;yes;yes;4;5;5;1;3;2;4
MS;F;18;U;GT3;T;3;3;1;2;0;no;yes;no;no;yes;yes;no;yes;5;3;4;1;1;5;0
MS;F;17;R;GT3;T;4;4;2;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;2;5;2
MS;F;17;U;LE3;A;3;2;2;2;0;no;no;no;no;yes;yes;no;yes;1;2;3;1;2;5;0
MS;M;18;U;LE3;T;1;1;2;1;0;no;no;no;no;no;yes;yes;yes;3;3;2;1;2;3;2
MS;F;18;U;LE3;T;1;1;2;3;0;no;no;no;no;yes;yes;yes;no;5;3;2;1;1;4;0
MS;F;18;R;LE3;A;1;2;3;2;0;no;no;no;no;yes;yes;no;yes;4;3;4;1;4;5;0
MS;F;18;U;GT3;T;3;3;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;2;1;3;3;6
MS;F;17;U;LE3;T;4;4;1;2;0;no;yes;no;yes;yes;yes;yes;yes;2;3;4;1;1;1;4
MS;F;17;R;GT3;T;1;2;2;2;0;no;no;no;no;no;yes;no;no;3;2;2;1;2;3;0
MS;M;18;R;GT3;T;1;3;2;2;0;no;yes;yes;no;yes;yes;no;no;3;3;4;2;4;3;0
MS;M;18;U;LE3;T;4;4;2;3;0;no;no;no;no;yes;yes;yes;yes;4;2;2;2;2;5;0
MS;F;17;R;GT3;T;1;1;3;1;1;no;yes;no;no;yes;yes;yes;yes;5;2;1;1;2;1;0
MS;F;18;U;GT3;T;2;3;2;1;0;no;yes;no;no;yes;yes;yes;yes;5;2;3;1;2;4;0
MS;F;18;R;GT3;T;4;4;3;2;0;no;yes;no;no;no;yes;yes;yes;3;2;2;4;2;5;0
MS;M;18;R;LE3;T;1;2;3;1;0;no;yes;no;yes;yes;no;yes;yes;4;3;3;2;3;3;3
MS;F;17;U;GT3;T;2;2;1;3;0;no;no;no;yes;yes;yes;no;yes;3;4;3;1;1;3;8
MS;F;17;R;GT3;T;1;2;1;1;0;no;no;no;yes;yes;yes;yes;no;3;5;5;1;3;1;4
MS;F;18;R;LE3;T;4;4;2;3;0;no;no;no;no;yes;yes;yes;no;5;4;4;1;1;1;0
MS;F;18;R;GT3;T;1;1;4;3;0;no;no;no;no;yes;yes;yes;no;4;3;2;1;2;4;4
MS;F;19;R;GT3;T;1;1;2;2;1;no;yes;no;no;yes;yes;yes;yes;4;3;3;1;1;3;4
MS;F;18;R;LE3;T;4;4;1;2;0;no;no;no;yes;yes;yes;yes;no;5;4;3;3;4;2;1
MS;F;18;U;GT3;T;3;3;1;2;0;no;no;no;no;yes;yes;yes;yes;4;1;3;1;2;1;1
MS;F;17;R;GT3;T;3;1;1;2;0;no;yes;no;yes;no;yes;yes;no;4;5;4;2;3;1;10
MS;M;18;U;GT3;T;4;4;1;2;0;no;no;no;yes;no;yes;yes;no;3;2;4;1;4;2;4
MS;M;18;R;GT3;T;2;1;2;1;0;no;no;no;yes;no;yes;yes;yes;4;4;3;1;3;5;0
MS;M;17;U;GT3;T;2;3;2;2;0;no;no;no;yes;yes;yes;yes;no;4;4;3;1;1;3;4
MS;M;19;R;GT3;T;1;1;2;1;1;no;no;no;no;yes;yes;no;no;4;3;2;1;3;5;0
MS;M;18;R;GT3;T;4;2;2;1;1;no;no;yes;no;yes;yes;no;no;5;4;3;4;3;3;0
MS;F;18;R;GT3;T;2;2;2;3;0;no;no;no;no;yes;yes;no;no;5;3;3;1;3;4;0
MS;F;17;U;GT3;T;4;3;2;2;0;no;no;no;no;yes;yes;yes;no;5;5;4;1;1;1;0
MS;F;18;R;GT3;T;4;4;3;1;0;no;yes;no;yes;yes;yes;yes;yes;4;4;3;2;2;5;4
MS;F;19;R;GT3;T;2;3;1;3;1;no;no;no;yes;no;yes;yes;no;5;4;2;1;2;5;4
MS;F;18;U;LE3;T;3;1;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;4;1;1;1;4
MS;F;18;U;GT3;T;1;1;2;2;0;no;no;no;yes;yes;yes;no;no;1;1;1;1;1;5;6
MS;M;17;U;LE3;T;3;1;2;1;0;no;no;no;no;no;yes;yes;no;2;4;5;3;4;2;6
MS;M;18;R;LE3;T;3;2;3;1;0;no;no;no;no;no;yes;yes;no;4;4;1;3;4;5;4
